# EEG Data - Muse 2
# Channels: TP9,AF7,AF8,TP10
# SamplingRate: 256
# StartTime: 2026-03-09T19:30:57.003Z
# Format: uncorrected_time,corrected_time,TP9,AF7,AF8,TP10
33.7946,33.7946,-896.97,898.44,-898.44,-896.00
33.8395,33.8395,897.95,987.30,860.35,898.44
33.8395,33.8395,986.33,973.63,954.59,987.30
33.8395,33.8395,973.14,973.63,977.54,973.63
33.8395,33.8395,989.26,990.23,991.21,989.26
33.8395,33.8395,915.04,916.02,892.58,919.43
33.8395,33.8395,-972.66,-972.17,992.19,-981.45
33.8395,33.8395,863.28,863.77,883.30,892.09
33.8395,33.8395,-596.68,-596.68,-576.66,-552.73
33.8395,33.8395,-1000.00,-1000.00,-1000.00,-1000.00
33.8395,33.8395,-925.78,-925.78,-928.71,-925.29
33.8395,33.8395,-1000.00,-1000.00,-1000.00,-1000.00
33.8396,33.8396,-1000.00,-1000.00,-989.75,-1000.00
33.8820,33.8820,-1000.00,-1000.00,-981.45,-1000.00
33.8820,33.8820,-1000.00,-1000.00,-1000.00,-1000.00
33.8820,33.8820,-1000.00,-1000.00,-967.29,-1000.00
33.8820,33.8820,-1000.00,-942.38,-619.63,-1000.00
33.8820,33.8820,-965.33,-1000.00,-986.33,-961.43
33.8820,33.8820,-1000.00,-891.11,-929.69,-1000.00
33.8820,33.8820,-1000.00,569.82,591.80,-1000.00
33.8820,33.8820,290.53,-906.74,-911.62,336.91
33.8820,33.8820,-886.23,898.44,898.93,-887.21
33.8820,33.8820,903.81,989.75,989.75,902.83
33.8820,33.8820,979.00,973.63,977.54,981.93
33.8820,33.8820,972.66,973.63,959.47,973.63
33.9419,33.9419,973.14,973.63,-998.05,973.63
33.9419,33.9419,973.14,990.23,912.11,973.63
33.9419,33.9419,989.26,915.53,806.15,989.26
33.9419,33.9419,915.04,-972.17,897.95,918.95
33.9419,33.9419,-973.14,864.26,931.64,-980.47
33.9419,33.9419,863.28,-596.68,830.08,889.16
33.9419,33.9419,-596.68,-1000.00,-556.64,-557.13
33.9419,33.9419,-1000.00,-925.78,-1000.00,-1000.00
33.9419,33.9419,-925.78,-1000.00,-918.46,-925.29
33.9420,33.9420,-1000.00,-1000.00,-1000.00,-1000.00
33.9420,33.9420,-1000.00,-1000.00,-995.61,-1000.00
33.9420,33.9420,-1000.00,-1000.00,-1000.00,-1000.00
33.9867,33.9867,-1000.00,-957.03,-856.45,-1000.00
33.9867,33.9867,-1000.00,-1000.00,-865.23,-1000.00
33.9867,33.9867,-927.73,-996.09,-1000.00,-927.73
33.9867,33.9867,-1000.00,388.18,122.56,-1000.00
33.9867,33.9867,-679.69,-888.67,-916.99,-679.69
33.9868,33.9868,799.80,900.39,927.25,800.29
33.9868,33.9868,-954.59,983.89,963.87,-954.10
33.9868,33.9868,908.69,973.63,941.89,909.67
33.9868,33.9868,990.23,973.63,959.47,991.21
33.9868,33.9868,972.66,973.63,979.00,973.63
33.9868,33.9868,987.30,990.23,-992.68,980.96
33.9868,33.9868,921.88,915.53,696.78,945.31
34.0330,34.0330,-991.70,-972.17,855.96,958.50
34.0330,34.0330,919.92,863.77,955.57,-958.01
34.0330,34.0330,-508.30,-596.68,-500.00,-227.05
34.0330,34.0330,-1000.00,-1000.00,-1000.00,-1000.00
34.0330,34.0330,-925.29,-925.78,-935.55,-937.01
34.0330,34.0330,-1000.00,-1000.00,-990.23,-1000.00
34.0330,34.0330,-1000.00,-936.04,-992.68,-1000.00
34.0330,34.0330,-942.38,-1000.00,-937.99,-942.38
34.0330,34.0330,-1000.00,-826.17,-1000.00,-1000.00
34.0330,34.0330,-891.11,654.30,-768.55,-891.11
34.0331,34.0331,569.34,-920.90,719.73,569.82
34.0331,34.0331,-907.71,900.88,-943.36,-907.23
34.0798,34.0798,897.95,991.21,791.02,898.44
34.0798,34.0798,988.77,973.63,952.15,989.75
34.0798,34.0798,973.14,973.63,968.75,973.63
34.0798,34.0798,989.75,991.21,-980.96,989.75
34.0798,34.0798,913.09,908.20,652.34,915.53
34.0798,34.0798,-967.77,-948.73,811.04,-972.17
34.0798,34.0798,845.70,778.81,885.74,864.26
34.0798,34.0798,-619.63,-703.13,-655.27,-596.68
34.0798,34.0798,-1000.00,-1000.00,-1000.00,-1000.00
34.0798,34.0798,-926.27,-928.71,-928.22,-925.78
34.0798,34.0798,-1000.00,-1000.00,-1000.00,-1000.00
34.0799,34.0799,-1000.00,-942.38,-1000.00,-1000.00
34.1242,34.1242,-942.38,-1000.00,-939.94,-942.38
34.1242,34.1242,-1000.00,-891.11,-1000.00,-1000.00
34.1242,34.1242,-891.11,569.82,-855.96,-891.11
34.1242,34.1242,569.34,-906.74,624.02,569.34
34.1242,34.1242,-907.23,898.93,-919.43,-906.74
34.1242,34.1242,897.95,989.75,800.78,898.93
34.1242,34.1242,988.77,973.63,954.59,989.75
34.1242,34.1242,973.14,973.63,975.59,973.63
34.1242,34.1242,989.26,989.75,-979.49,990.23
34.1242,34.1242,915.04,915.53,699.22,916.02
34.1242,34.1242,-973.14,-972.17,824.22,-972.17
34.1242,34.1242,863.28,864.26,907.23,863.77
34.1670,34.1670,-596.68,-596.68,-613.28,-596.68
34.1670,34.1670,-1000.00,-1000.00,-1000.00,-1000.00
34.1670,34.1670,-925.78,-925.78,-925.78,-925.78
34.1670,34.1670,-1000.00,-1000.00,-1000.00,-1000.00
34.1670,34.1670,-1000.00,-1000.00,-1000.00,-1000.00
34.1670,34.1670,-1000.00,-1000.00,-985.35,-1000.00
34.1670,34.1670,-1000.00,-1000.00,-1000.00,-1000.00
34.1670,34.1670,-1000.00,-1000.00,-936.52,-1000.00
34.1670,34.1670,-1000.00,-928.22,-748.54,-1000.00
34.1671,34.1671,-942.38,-1000.00,-1000.00,-942.38
34.1671,34.1671,-1000.00,-693.85,-839.84,-1000.00
34.1671,34.1671,-891.11,787.60,650.88,-891.11
34.2118,34.2118,569.34,-950.68,-920.90,569.82
34.2118,34.2118,-907.71,908.69,902.83,-906.74
34.2118,34.2118,897.95,991.21,984.38,898.93
34.2118,34.2118,988.77,973.63,967.29,989.75
34.2118,34.2118,973.14,973.63,968.75,973.63
34.2118,34.2118,976.07,979.00,994.14,975.10
34.2118,34.2118,963.38,953.61,913.09,975.10
34.2118,34.2118,929.20,946.29,864.26,914.55
34.2118,34.2118,-920.41,-939.45,-934.57,-907.23
34.2118,34.2118,62.01,-110.84,-4.39,260.74
34.2119,34.2119,-1000.00,-1000.00,-1000.00,-1000.00
34.2119,34.2119,-973.14,-950.68,-972.66,-1000.00
34.2592,34.2592,-981.45,-997.56,-978.03,-966.31
34.2592,34.2592,-1000.00,-987.79,-986.33,-1000.00
34.2592,34.2592,-995.61,-963.87,-965.33,-989.75
34.2592,34.2592,-949.22,-1000.00,-998.05,-958.01
34.2592,34.2592,-1000.00,-5.86,-1000.00,-1000.00
34.2592,34.2592,-175.78,-927.73,241.21,-74.22
34.2592,34.2592,-975.10,935.06,-892.09,-946.29
34.2592,34.2592,958.01,960.94,898.44,944.34
34.2592,34.2592,947.27,977.05,968.75,955.57
34.2592,34.2592,979.98,973.63,952.64,978.52
34.2592,34.2592,979.98,983.40,-980.96,978.03
34.2592,34.2592,945.31,937.99,824.71,958.01
34.3042,34.3042,956.54,973.63,711.91,938.48
34.3042,34.3042,-955.57,-988.77,-938.48,-928.71
34.3042,34.3042,-218.26,-317.87,-173.34,-35.16
34.3042,34.3042,-1000.00,-1000.00,-1000.00,-1000.00
34.3042,34.3042,-937.50,-931.15,-948.73,-959.96
34.3042,34.3042,-1000.00,-1000.00,-992.68,-988.28
34.3042,34.3042,-1000.00,-1000.00,-947.27,-1000.00
34.3042,34.3042,-1000.00,-1000.00,-982.91,-1000.00
34.3042,34.3042,-1000.00,-1000.00,-1000.00,-1000.00
34.3042,34.3042,-1000.00,-1000.00,-1000.00,-1000.00
34.3042,34.3042,-1000.00,-942.38,-800.78,-1000.00
34.3042,34.3042,-1000.00,-1000.00,-911.62,-1000.00
34.3641,34.3641,-934.08,-891.11,-1000.00,-935.55
34.3641,34.3641,-1000.00,569.82,424.80,-1000.00
34.3641,34.3641,-406.25,-906.74,-897.46,-381.35
34.3641,34.3641,946.78,898.93,906.25,956.05
34.3641,34.3641,994.14,989.75,972.17,990.23
34.3641,34.3641,930.18,973.63,952.64,932.13
34.3641,34.3641,984.86,973.63,952.15,984.86
34.3641,34.3641,972.66,973.63,-994.14,973.63
34.3641,34.3641,990.23,991.21,964.36,989.75
34.3641,34.3641,908.69,904.30,474.61,915.53
34.3641,34.3641,-954.59,-936.52,905.27,-972.17
34.3641,34.3641,799.80,729.49,844.24,864.26
34.4092,34.4092,-679.69,-756.35,-724.61,-596.19
34.4092,34.4092,-1000.00,-1000.00,-1000.00,-1000.00
34.4092,34.4092,-927.73,-931.15,-932.13,-925.78
34.4092,34.4092,-1000.00,-1000.00,-1000.00,-1000.00
34.4092,34.4092,-1000.00,-942.38,-1000.00,-1000.00
34.4092,34.4092,-942.38,-1000.00,-935.06,-942.38
34.4092,34.4092,-1000.00,-891.11,-1000.00,-1000.00
34.4092,34.4092,-891.11,569.82,-752.44,-891.11
34.4092,34.4092,568.85,-906.74,742.19,569.34
34.4092,34.4092,-907.71,898.93,-967.77,-906.74
34.4092,34.4092,897.95,989.75,822.27,898.93
34.4092,34.4092,988.77,973.63,957.52,989.26
34.4521,34.4521,973.14,973.63,974.12,973.63
34.4521,34.4521,990.23,991.70,967.29,990.23
34.4521,34.4521,908.69,904.30,326.66,914.06
34.4521,34.4521,-954.59,-935.06,794.92,-967.77
34.4521,34.4521,799.80,723.14,888.67,848.14
34.4521,34.4521,-679.69,-762.21,-729.98,-617.68
34.4521,34.4521,-1000.00,-1000.00,-1000.00,-1000.00
34.4521,34.4521,-927.73,-931.64,-930.18,-926.27
34.4521,34.4521,-1000.00,-1000.00,-1000.00,-1000.00
34.4521,34.4521,-1000.00,-1000.00,-993.65,-1000.00
34.4521,34.4521,-1000.00,-1000.00,-998.05,-1000.00
34.4521,34.4521,-1000.00,-1000.00,-1000.00,-1000.00
34.4968,34.4968,-1000.00,-998.05,-982.42,-1000.00
34.4968,34.4968,-1000.00,-946.29,-882.81,-1000.00
34.4968,34.4968,-942.38,-1000.00,-1000.00,-942.38
34.4968,34.4968,-1000.00,-209.96,-526.37,-1000.00
34.4968,34.4968,-891.11,-983.89,878.91,-891.11
34.4968,34.4968,569.34,963.38,-982.42,569.82
34.4968,34.4968,-907.71,945.31,925.29,-906.74
34.4968,34.4968,897.95,981.45,956.05,898.44
34.4968,34.4968,988.77,973.63,951.66,989.26
34.4968,34.4968,973.14,973.63,975.59,973.63
34.4968,34.4968,987.79,989.75,997.56,985.84
34.4968,34.4968,922.36,916.99,874.51,930.18
34.5448,34.5448,-991.70,-975.59,948.24,990.72
34.5449,34.5449,919.92,874.02,935.55,969.24
34.5449,34.5449,-508.30,-581.05,-497.07,-414.55
34.5449,34.5449,-1000.00,-1000.00,-1000.00,-1000.00
34.5449,34.5449,-925.29,-925.78,-929.69,-927.25
34.5449,34.5449,-1000.00,-1000.00,-1000.00,-1000.00
34.5449,34.5449,-1000.00,-964.36,-999.02,-1000.00
34.5449,34.5449,-965.33,-1000.00,-950.20,-962.40
34.5449,34.5449,-1000.00,-1000.00,-1000.00,-1000.00
34.5449,34.5449,-1000.00,299.80,-934.57,-1000.00
34.5449,34.5449,290.53,-885.74,494.63,321.78
34.5449,34.5449,-886.23,904.30,-887.21,-886.72
34.5899,34.5899,903.81,979.98,840.33,903.32
34.5900,34.5900,979.00,973.63,934.57,980.96
34.5900,34.5900,973.14,973.63,980.96,973.63
34.5900,34.5900,986.82,989.75,-1000.00,985.84
34.5900,34.5900,924.80,915.53,868.16,930.66
34.5900,34.5900,-998.54,-972.17,926.76,990.72
34.5900,34.5900,938.48,863.77,949.71,969.24
34.5900,34.5900,-472.66,-596.68,-474.12,-414.55
34.5900,34.5900,-1000.00,-1000.00,-1000.00,-1000.00
34.5900,34.5900,-926.27,-925.78,-928.22,-927.25
34.5900,34.5900,-1000.00,-1000.00,-1000.00,-1000.00
34.5900,34.5900,-1000.00,-1000.00,-993.65,-1000.00
34.6337,34.6337,-1000.00,-1000.00,-986.33,-1000.00
34.6337,34.6337,-1000.00,-1000.00,-1000.00,-1000.00
34.6337,34.6337,-1000.00,-1000.00,-1000.00,-1000.00
34.6337,34.6337,-1000.00,-942.38,-669.92,-1000.00
34.6337,34.6337,-973.14,-1000.00,-961.91,-972.66
34.6337,34.6337,-984.38,-891.11,-937.99,-984.86
34.6338,34.6338,-1000.00,569.82,581.05,-1000.00
34.6338,34.6338,190.92,-906.74,-911.13,196.78
34.6338,34.6338,-888.18,898.93,898.93,-887.21
34.6338,34.6338,910.16,989.75,989.26,910.16
34.6338,34.6338,973.63,973.63,980.47,974.61
34.6338,34.6338,973.14,973.63,947.75,973.63
34.6792,34.6792,973.14,974.12,-979.00,973.63
34.6792,34.6792,988.77,980.96,891.60,990.72
34.6792,34.6792,897.95,907.71,545.41,900.39
34.6792,34.6792,-907.23,-903.32,-953.13,-920.41
34.6792,34.6792,569.34,370.61,513.67,652.83
34.6792,34.6792,-891.11,-977.54,-937.50,-827.15
34.6792,34.6792,-1000.00,-1000.00,-1000.00,-1000.00
34.6792,34.6792,-942.38,-958.01,-950.20,-936.52
34.6792,34.6792,-1000.00,-1000.00,-989.75,-1000.00
34.6792,34.6792,-1000.00,-930.66,-995.61,-1000.00
34.6792,34.6792,-928.22,-1000.00,-940.92,-927.73
34.6792,34.6792,-1000.00,-747.07,-1000.00,-1000.00
34.7369,34.7369,-694.34,738.28,-427.73,-679.69
34.7369,34.7369,786.62,-938.48,936.52,800.78
34.7369,34.7369,-951.66,905.27,968.26,-953.61
34.7369,34.7369,907.71,991.70,889.16,909.67
34.7369,34.7369,990.23,973.63,937.50,990.72
34.7369,34.7369,973.14,974.12,-983.89,973.63
34.7369,34.7369,988.77,981.45,874.51,991.21
34.7369,34.7369,897.95,907.23,218.26,900.39
34.7369,34.7369,-907.71,-902.83,939.94,-919.43
34.7369,34.7369,569.34,379.39,625.00,644.04
34.7369,34.7369,-891.11,-974.12,-940.43,-833.98
34.7369,34.7369,-1000.00,-1000.00,-1000.00,-1000.00
34.7818,34.7818,-942.38,-957.52,-945.31,-937.01
34.7818,34.7818,-1000.00,-1000.00,-1000.00,-1000.00
34.7818,34.7818,-1000.00,-1000.00,-998.54,-1000.00
34.7818,34.7818,-1000.00,-1000.00,-999.02,-1000.00
34.7818,34.7818,-1000.00,-1000.00,-1000.00,-1000.00
34.7819,34.7819,-1000.00,-967.29,-964.36,-1000.00
34.7819,34.7819,-1000.00,-996.58,-924.80,-1000.00
34.7819,34.7819,-936.52,-1000.00,-1000.00,-934.08
34.7819,34.7819,-1000.00,267.09,-112.79,-1000.00
34.7819,34.7819,-827.15,-885.74,-971.68,-792.97
34.7819,34.7819,652.34,906.25,958.01,689.94
34.7819,34.7819,-921.39,978.52,946.78,-928.71
34.8272,34.8272,900.39,973.63,910.64,902.34
34.8272,34.8272,990.23,973.63,950.68,991.21
34.8272,34.8272,972.66,973.63,974.12,973.63
34.8272,34.8272,989.26,990.23,-981.45,990.23
34.8272,34.8272,915.04,916.02,672.36,915.53
34.8272,34.8272,-973.14,-972.17,826.66,-972.66
34.8272,34.8272,863.28,864.26,914.55,864.26
34.8272,34.8272,-596.68,-596.68,-612.30,-596.19
34.8272,34.8272,-1000.00,-1000.00,-1000.00,-1000.00
34.8272,34.8272,-925.78,-925.78,-925.78,-925.78
34.8272,34.8272,-1000.00,-1000.00,-1000.00,-1000.00
34.8272,34.8272,-1000.00,-1000.00,-1000.00,-1000.00
34.8747,34.8747,-1000.00,-1000.00,-985.84,-1000.00
34.8747,34.8747,-1000.00,-1000.00,-1000.00,-1000.00
34.8747,34.8747,-1000.00,-1000.00,-948.73,-1000.00
34.8747,34.8747,-942.38,-926.27,-746.09,-942.38
34.8747,34.8747,-1000.00,-1000.00,-1000.00,-1000.00
34.8747,34.8747,-891.11,-625.98,-784.18,-891.11
34.8747,34.8747,568.85,841.80,714.36,569.34
34.8747,34.8747,-907.71,-965.33,-937.01,-906.74
34.8747,34.8747,897.95,913.57,914.06,898.93
34.8747,34.8747,988.77,990.23,952.64,989.75
34.8747,34.8747,973.14,973.63,933.59,973.63
34.8747,34.8747,973.14,973.63,968.26,973.63
34.9201,34.9201,982.42,985.84,-994.14,980.96
34.9201,34.9201,937.50,930.66,854.49,944.82
34.9201,34.9201,972.66,990.72,838.87,960.94
34.9201,34.9201,-989.75,969.24,-979.49,-961.91
34.9201,34.9201,-318.36,-414.55,-323.73,-238.77
34.9201,34.9201,-1000.00,-1000.00,-1000.00,-1000.00
34.9201,34.9201,-931.15,-927.25,-932.62,-936.04
34.9201,34.9201,-1000.00,-1000.00,-1000.00,-1000.00
34.9201,34.9201,-1000.00,-1000.00,-993.65,-1000.00
34.9201,34.9201,-1000.00,-1000.00,-992.68,-1000.00
34.9201,34.9201,-1000.00,-1000.00,-1000.00,-1000.00
34.9201,34.9201,-1000.00,-1000.00,-1000.00,-1000.00
34.9642,34.9642,-1000.00,-942.38,-757.81,-1000.00
34.9642,34.9642,-994.63,-1000.00,-943.36,-989.75
34.9642,34.9642,-951.17,-891.11,-958.98,-958.01
34.9642,34.9642,-1000.00,569.82,527.83,-1000.00
34.9642,34.9642,-157.23,-906.74,-905.76,-73.24
34.9642,34.9642,-970.21,898.44,902.83,-946.29
34.9642,34.9642,955.57,989.75,977.05,944.34
34.9642,34.9642,948.73,973.63,963.38,955.57
34.9642,34.9642,979.49,973.63,942.38,978.52
34.9642,34.9642,973.14,973.63,-979.00,973.63
34.9642,34.9642,990.72,990.72,916.99,991.21
34.9642,34.9642,901.86,900.39,375.49,904.30
35.0097,35.0097,-929.20,-916.99,951.17,-936.52
35.0097,35.0097,689.45,631.84,717.77,729.98
35.0097,35.0097,-793.46,-843.26,-851.07,-756.35
35.0097,35.0097,-1000.00,-1000.00,-1000.00,-1000.00
35.0097,35.0097,-934.08,-937.99,-938.48,-931.15
35.0097,35.0097,-1000.00,-1000.00,-1000.00,-1000.00
35.0097,35.0097,-1000.00,-942.38,-1000.00,-1000.00
35.0097,35.0097,-936.52,-1000.00,-932.13,-936.52
35.0097,35.0097,-1000.00,-891.11,-1000.00,-1000.00
35.0097,35.0097,-827.64,569.82,-646.00,-827.15
35.0097,35.0097,652.34,-906.74,825.20,652.83
35.0097,35.0097,-921.39,898.93,-997.56,-920.41
35.0536,35.0536,900.39,989.75,851.56,900.88
35.0536,35.0536,990.23,973.63,954.10,991.21
35.0536,35.0536,973.14,973.63,990.72,973.63
35.0536,35.0536,990.72,990.72,923.83,991.21
35.0537,35.0537,902.34,900.39,213.38,904.30
35.0537,35.0537,-932.13,-916.99,847.66,-936.52
35.0537,35.0537,703.13,629.88,799.32,729.49
35.0537,35.0537,-780.27,-844.73,-834.47,-756.35
35.0537,35.0537,-1000.00,-1000.00,-1000.00,-1000.00
35.0537,35.0537,-933.11,-937.99,-934.08,-931.15
35.0537,35.0537,-1000.00,-1000.00,-1000.00,-1000.00
35.0537,35.0537,-1000.00,-1000.00,-998.05,-1000.00
35.1119,35.1119,-1000.00,-1000.00,-1000.00,-1000.00
35.1119,35.1119,-1000.00,-1000.00,-1000.00,-1000.00
35.1119,35.1119,-1000.00,-982.42,-993.16,-1000.00
35.1119,35.1119,-1000.00,-969.24,-929.20,-1000.00
35.1119,35.1119,-942.38,-1000.00,-1000.00,-942.38
35.1119,35.1119,-1000.00,48.83,-304.69,-1000.00
35.1120,35.1120,-891.11,-916.50,970.70,-891.11
35.1120,35.1120,569.34,928.22,982.91,569.82
35.1120,35.1120,-907.71,964.36,937.99,-906.74
35.1120,35.1120,897.95,976.07,937.50,898.93
35.1120,35.1120,988.77,973.63,956.05,989.75
35.1120,35.1120,973.14,973.63,969.73,973.63
35.1597,35.1597,989.26,990.23,-984.86,988.28
35.1598,35.1598,915.04,915.53,768.55,920.41
35.1598,35.1598,-973.14,-972.66,871.09,-985.35
35.1598,35.1598,863.28,863.77,907.23,903.81
35.1598,35.1598,-596.68,-596.68,-587.89,-534.18
35.1598,35.1598,-1000.00,-1000.00,-1000.00,-1000.00
35.1598,35.1598,-925.78,-925.78,-926.27,-925.29
35.1598,35.1598,-1000.00,-1000.00,-1000.00,-1000.00
35.1598,35.1598,-1000.00,-1000.00,-1000.00,-1000.00
35.1598,35.1598,-1000.00,-1000.00,-984.86,-1000.00
35.1598,35.1598,-1000.00,-1000.00,-1000.00,-1000.00
35.1598,35.1598,-1000.00,-1000.00,-968.75,-1000.00
35.2049,35.2049,-1000.00,-932.62,-703.13,-1000.00
35.2049,35.2049,-949.71,-1000.00,-1000.00,-949.71
35.2049,35.2049,-1000.00,-773.93,-896.97,-1000.00
35.2049,35.2049,-947.27,710.94,609.86,-947.27
35.2049,35.2049,480.96,-932.62,-914.06,481.45
35.2049,35.2049,-896.48,903.32,899.90,-896.00
35.2049,35.2049,897.95,991.21,987.79,898.44
35.2049,35.2049,986.33,973.63,976.07,987.30
35.2049,35.2049,972.66,973.63,957.03,973.63
35.2049,35.2049,975.10,977.05,-983.89,974.12
35.2049,35.2049,970.21,963.38,862.79,981.45
35.2049,35.2049,918.95,930.66,718.75,906.74
35.2498,35.2498,-910.16,-920.41,-911.13,-903.32
35.2498,35.2498,183.11,51.27,134.28,379.39
35.2498,35.2498,-1000.00,-1000.00,-1000.00,-974.12
35.2498,35.2498,-990.23,-971.68,-989.75,-1000.00
35.2498,35.2498,-972.66,-983.40,-971.19,-957.52
35.2498,35.2498,-1000.00,-1000.00,-971.19,-1000.00
35.2499,35.2499,-1000.00,-939.45,-970.70,-1000.00
35.2499,35.2499,-934.08,-1000.00,-978.52,-937.01
35.2499,35.2499,-1000.00,-322.75,-1000.00,-1000.00
35.2499,35.2499,-406.25,976.56,53.71,-359.38
35.2499,35.2499,946.78,981.45,-924.32,963.87
35.2499,35.2499,993.65,937.01,927.25,987.30
35.2939,35.2939,929.69,983.89,973.63,934.08
35.2939,35.2939,984.86,973.63,940.92,984.38
35.2939,35.2939,977.05,979.98,-982.42,975.59
35.2939,35.2939,958.98,949.71,831.05,971.19
35.2939,35.2939,935.55,952.15,571.29,919.92
35.2939,35.2939,-926.76,-948.24,-932.13,-909.67
35.2939,35.2939,-16.60,-170.41,76.66,183.11
35.2939,35.2939,-1000.00,-1000.00,-1000.00,-1000.00
35.2939,35.2939,-962.40,-943.36,-972.66,-990.23
35.2939,35.2939,-987.30,-998.05,-980.47,-972.66
35.2939,35.2939,-1000.00,-1000.00,-980.47,-1000.00
35.2939,35.2939,-1000.00,-1000.00,-992.19,-1000.00
35.3371,35.3371,-1000.00,-1000.00,-998.05,-1000.00
35.3371,35.3371,-1000.00,-1000.00,-1000.00,-1000.00
35.3371,35.3371,-1000.00,-949.71,-838.87,-1000.00
35.3371,35.3371,-1000.00,-1000.00,-882.81,-1000.00
35.3371,35.3371,-925.78,-947.27,-1000.00,-926.76
35.3371,35.3371,-1000.00,481.45,311.04,-1000.00
35.3371,35.3371,-596.68,-895.51,-894.04,-571.29
35.3371,35.3371,863.28,898.44,910.64,875.00
35.3371,35.3371,-973.14,987.30,971.19,-976.56
35.3371,35.3371,915.04,973.63,942.38,917.48
35.3371,35.3371,989.26,973.63,955.57,989.75
35.3371,35.3371,973.14,973.63,988.28,973.63
35.3847,35.3847,989.26,990.23,-999.51,990.23
35.3847,35.3847,915.04,915.04,551.27,915.53
35.3847,35.3847,-973.14,-970.70,854.00,-972.17
35.3847,35.3847,863.77,858.40,897.46,864.26
35.3847,35.3847,-596.68,-604.00,-660.16,-596.68
35.3847,35.3847,-1000.00,-1000.00,-1000.00,-1000.00
35.3847,35.3847,-925.78,-925.78,-929.69,-925.78
35.3847,35.3847,-1000.00,-1000.00,-1000.00,-1000.00
35.3847,35.3847,-1000.00,-942.38,-1000.00,-1000.00
35.3847,35.3847,-942.38,-1000.00,-938.96,-942.38
35.3847,35.3847,-1000.00,-891.11,-1000.00,-1000.00
35.3847,35.3847,-891.11,569.82,-827.64,-891.11
35.4301,35.4301,569.34,-906.74,664.55,569.82
35.4301,35.4301,-907.71,898.93,-938.96,-906.74
35.4301,35.4301,897.95,989.75,776.37,898.93
35.4301,35.4301,988.77,973.63,952.64,989.26
35.4301,35.4301,972.66,973.63,975.10,973.63
35.4301,35.4301,989.26,991.21,988.77,989.75
35.4301,35.4301,915.04,909.67,613.77,915.53
35.4301,35.4301,-973.14,-954.10,853.52,-972.66
35.4301,35.4301,863.28,800.29,906.74,864.26
35.4301,35.4301,-596.68,-679.69,-638.18,-596.68
35.4302,35.4302,-1000.00,-1000.00,-1000.00,-1000.00
35.4302,35.4302,-925.78,-927.73,-926.27,-925.78
35.4899,35.4899,-1000.00,-1000.00,-1000.00,-1000.00
35.4900,35.4900,-1000.00,-1000.00,-1000.00,-1000.00
35.4900,35.4900,-1000.00,-1000.00,-987.30,-1000.00
35.4900,35.4900,-1000.00,-1000.00,-1000.00,-1000.00
35.4900,35.4900,-1000.00,-1000.00,-938.48,-1000.00
35.4900,35.4900,-1000.00,-926.76,-768.55,-1000.00
35.4900,35.4900,-942.38,-1000.00,-1000.00,-942.38
35.4900,35.4900,-1000.00,-574.71,-735.84,-1000.00
35.4900,35.4900,-891.11,873.54,750.49,-891.11
35.4900,35.4900,569.34,-976.07,-943.36,569.34
35.4900,35.4900,-907.71,917.48,911.13,-906.74
35.4900,35.4900,897.95,989.26,971.19,898.93
35.5346,35.5346,988.77,973.63,955.08,989.75
35.5346,35.5346,973.14,973.63,974.12,973.63
35.5346,35.5346,983.40,986.33,994.63,982.42
35.5346,35.5346,934.57,928.22,897.46,941.41
35.5346,35.5346,979.49,996.58,931.15,967.77
35.5346,35.5346,994.14,955.08,993.65,-976.56
35.5346,35.5346,-355.96,-441.89,-369.14,-280.76
35.5346,35.5346,-1000.00,-1000.00,-1000.00,-1000.00
35.5346,35.5346,-929.69,-926.76,-933.11,-933.59
35.5346,35.5346,-1000.00,-1000.00,-1000.00,-1000.00
35.5346,35.5346,-1000.00,-1000.00,-996.09,-1000.00
35.5346,35.5346,-973.14,-934.57,-958.01,-973.14
35.5795,35.5795,-984.38,-1000.00,-1000.00,-983.89
35.5795,35.5795,-1000.00,-396.48,-988.28,-1000.00
35.5795,35.5795,190.92,951.17,385.25,191.41
35.5795,35.5795,-888.18,993.16,-881.84,-887.21
35.5795,35.5795,910.16,931.15,863.77,910.64
35.5795,35.5795,973.63,985.35,942.38,974.12
35.5795,35.5795,973.14,973.63,969.73,973.63
35.5795,35.5795,982.91,986.33,-998.54,982.42
35.5795,35.5795,936.04,929.69,866.21,940.92
35.5795,35.5795,976.07,992.19,860.84,968.75
35.5795,35.5795,-997.56,965.33,-987.30,-979.00
35.5796,35.5796,-335.94,-422.36,-338.38,-289.06
35.6216,35.6216,-1000.00,-1000.00,-1000.00,-1000.00
35.6216,35.6216,-930.66,-927.25,-932.13,-933.11
35.6216,35.6216,-1000.00,-1000.00,-1000.00,-1000.00
35.6216,35.6216,-1000.00,-1000.00,-992.68,-1000.00
35.6216,35.6216,-1000.00,-1000.00,-991.70,-1000.00
35.6216,35.6216,-1000.00,-1000.00,-1000.00,-1000.00
35.6216,35.6216,-1000.00,-1000.00,-1000.00,-1000.00
35.6216,35.6216,-1000.00,-942.38,-737.30,-1000.00
35.6216,35.6216,-989.26,-1000.00,-935.55,-986.33
35.6216,35.6216,-958.50,-891.11,-969.73,-963.38
35.6216,35.6216,-1000.00,569.82,516.11,-1000.00
35.6216,35.6216,-66.41,-906.74,-905.76,-10.25
35.6670,35.6670,-944.82,898.93,904.30,-928.71
35.6670,35.6670,942.38,989.75,972.66,935.06
